Token<Keyword : "namespace", Line: 12, Char: 0>
Token<Identifier : "x", Line: 548, Char: 0>
Token<Symbol : "$", Line: 548, Char: 309815376>
Token<Identifier : "phi", Line: 548, Char: 0>
Token<Identifier : "iff", Line: 548, Char: 0>
Token<Identifier : "not", Line: 548, Char: 0>
Token<Identifier : "any", Line: 548, Char: 0>
Token<Symbol : "$", Line: 548, Char: 309815376>
Token<Identifier : "x", Line: 548, Char: 0>
Token<Identifier : "not", Line: 548, Char: 0>
Token<Symbol : "$", Line: 548, Char: 309815376>
Token<Identifier : "phi", Line: 548, Char: 0>
Token<Symbol : ")", Line: 548, Char: 309815376>
Token<Symbol : "\", Line: 548, Char: 309815376>
Token<Symbol : ")", Line: 548, Char: 309815376>
Token<Symbol : ";", Line: 548, Char: 309815376>
Token<Keyword : "infer", Line: 549, Char: 0>
Token<Identifier : "is_formula", Line: 549, Char: 0>
Token<Symbol : "(", Line: 549, Char: 309815376>
Token<Symbol : "\", Line: 549, Char: 309815376>
Token<Identifier : "not", Line: 549, Char: 0>
Token<Symbol : "$", Line: 549, Char: 309815376>
Token<Identifier : "phi", Line: 549, Char: 0>
Token<Symbol : "\", Line: 549, Char: 309815376>
Token<Symbol : ")", Line: 549, Char: 309815376>
Token<Symbol : ";", Line: 549, Char: 309815376>
Token<Keyword : "infer", Line: 550, Char: 0>
Token<Identifier : "is_formula", Line: 550, Char: 0>
Token<Symbol : "(", Line: 550, Char: 309815376>
Token<Symbol : "\", Line: 550, Char: 309815376>
Token<Identifier : "any", Line: 550, Char: 0>
Token<Symbol : "$", Line: 550, Char: 309815376>
Token<Identifier : "x", Line: 550, Char: 0>
Token<Identifier : "not", Line: 550, Char: 0>
Token<Symbol : "$", Line: 550, Char: 309815376>
Token<Identifier : "phi", Line: 550, Char: 0>
Token<Symbol : "\", Line: 550, Char: 309815376>
Token<Symbol : ")", Line: 550, Char: 309815376>
Token<Symbol : ";", Line: 550, Char: 309815376>
Token<Keyword : "infer", Line: 551, Char: 0>
Token<Identifier : "is_formula", Line: 551, Char: 0>
Token<Symbol : "(", Line: 551, Char: 309815376>
Token<Symbol : "\", Line: 551, Char: 309815376>
Token<Identifier : "not", Line: 551, Char: 0>
Token<Identifier : "any", Line: 551, Char: 0>
Token<Symbol : "$", Line: 551, Char: 309815376>
Token<Identifier : "x", Line: 551, Char: 0>
Token<Identifier : "not", Line: 551, Char: 0>
Token<Symbol : "$", Line: 551, Char: 309815376>
Token<Identifier : "phi", Line: 551, Char: 0>
Token<Symbol : "\", Line: 551, Char: 309815376>
Token<Symbol : ")", Line: 551, Char: 309815376>
Token<Symbol : ";", Line: 551, Char: 309815376>
Token<Keyword : "infer", Line: 552, Char: 0>
Token<Identifier : "is_formula", Line: 552, Char: 0>
Token<Symbol : "(", Line: 552, Char: 309815376>
Token<Symbol : "\", Line: 552, Char: 309815376>
Token<Identifier : "exists", Line: 552, Char: 0>
Token<Symbol : "$", Line: 552, Char: 309815376>
Token<Identifier : "x", Line: 552, Char: 0>
Token<Symbol : "$", Line: 552, Char: 309815376>
Token<Identifier : "phi", Line: 552, Char: 0>
Token<Symbol : "\", Line: 552, Char: 309815376>
Token<Symbol : ")", Line: 552, Char: 309815376>
Token<Symbol : ";", Line: 552, Char: 309815376>
Token<Keyword : "infer", Line: 553, Char: 0>
Token<Identifier : "is_formula", Line: 553, Char: 0>
Token<Symbol : "(", Line: 553, Char: 309815376>
Token<Symbol : "\", Line: 553, Char: 309815376>
Token<Symbol : "(", Line: 553, Char: 309815376>
Token<Identifier : "exists", Line: 553, Char: 0>
Token<Symbol : "$", Line: 553, Char: 309815376>
Token<Identifier : "x", Line: 553, Char: 0>
Token<Symbol : "$", Line: 553, Char: 309815376>
Token<Identifier : "phi", Line: 553, Char: 0>
Token<Identifier : "iff", Line: 553, Char: 0>
Token<Identifier : "not", Line: 553, Char: 0>
Token<Identifier : "any", Line: 553, Char: 0>
Token<Symbol : "$", Line: 553, Char: 309815376>
Token<Identifier : "x", Line: 553, Char: 0>
Token<Identifier : "not", Line: 553, Char: 0>
Token<Symbol : "$", Line: 553, Char: 309815376>
Token<Identifier : "phi", Line: 553, Char: 0>
Token<Symbol : ")", Line: 553, Char: 309815376>
Token<Symbol : "\", Line: 553, Char: 309815376>
Token<Symbol : ")", Line: 553, Char: 309815376>
Token<Symbol : ";", Line: 553, Char: 309815376>
Token<Keyword : "step", Line: 555, Char: 0>
Token<Identifier : "_D_existential", Line: 555, Char: 0>
Token<Symbol : "(", Line: 555, Char: 309815376>
Token<Symbol : "\", Line: 555, Char: 309815376>
Token<Symbol : "$", Line: 555, Char: 309815376>
Token<Identifier : "x", Line: 555, Char: 0>
Token<Symbol : "\", Line: 555, Char: 309815376>
Token<Symbol : ",", Line: 555, Char: 309815376>
Token<Symbol : "\", Line: 555, Char: 309815376>
Token<Symbol : "$", Line: 555, Char: 309815376>
Token<Identifier : "phi", Line: 555, Char: 0>
Token<Symbol : "\", Line: 555, Char: 309815376>
Token<Symbol : ")", Line: 555, Char: 309815376>
Token<Symbol : ";", Line: 555, Char: 309815376>
Token<Keyword : "step", Line: 556, Char: 0>
Token<Identifier : "WF_negation", Line: 556, Char: 0>
Token<Symbol : "(", Line: 556, Char: 309815376>
Token<Symbol : "\", Line: 556, Char: 309815376>
Token<Symbol : "$", Line: 556, Char: 309815376>
Token<Identifier : "phi", Line: 556, Char: 0>
Token<Symbol : "\", Line: 556, Char: 309815376>
Token<Symbol : ")", Line: 556, Char: 309815376>
Token<Symbol : ";", Line: 556, Char: 309815376>
Token<Keyword : "step", Line: 557, Char: 0>
Token<Identifier : "universal_quantification", Line: 557, Char: 0>
Token<Symbol : "(", Line: 557, Char: 309815376>
Token<Symbol : "\", Line: 557, Char: 309815376>
Token<Symbol : "$", Line: 557, Char: 309815376>
Token<Identifier : "x", Line: 557, Char: 0>
Token<Symbol : "\", Line: 557, Char: 309815376>
Token<Symbol : ",", Line: 557, Char: 309815376>
Token<Symbol : "\", Line: 557, Char: 309815376>
Token<Identifier : "not", Line: 557, Char: 0>
Token<Symbol : "$", Line: 557, Char: 309815376>
Token<Identifier : "phi", Line: 557, Char: 0>
Token<Symbol : "\", Line: 557, Char: 309815376>
Token<Symbol : ")", Line: 557, Char: 309815376>
Token<Symbol : ";", Line: 557, Char: 309815376>
Token<Keyword : "step", Line: 558, Char: 0>
Token<Identifier : "WF_negation", Line: 558, Char: 0>
Token<Symbol : "(", Line: 558, Char: 309815376>
Token<Symbol : "\", Line: 558, Char: 309815376>
Token<Identifier : "any", Line: 558, Char: 0>
Token<Symbol : "$", Line: 558, Char: 309815376>
Token<Identifier : "x", Line: 558, Char: 0>
Token<Identifier : "not", Line: 558, Char: 0>
Token<Symbol : "$", Line: 558, Char: 309815376>
Token<Identifier : "phi", Line: 558, Char: 0>
Token<Symbol : "\", Line: 558, Char: 309815376>
Token<Symbol : ")", Line: 558, Char: 309815376>
Token<Symbol : ";", Line: 558, Char: 309815376>
Token<Keyword : "step", Line: 559, Char: 0>
Token<Identifier : "WF_existential", Line: 559, Char: 0>
Token<Symbol : "(", Line: 559, Char: 309815376>
Token<Symbol : "\", Line: 559, Char: 309815376>
Token<Symbol : "$", Line: 559, Char: 309815376>
Token<Identifier : "x", Line: 559, Char: 0>
Token<Symbol : "\", Line: 559, Char: 309815376>
Token<Symbol : ",", Line: 559, Char: 309815376>
Token<Symbol : "\", Line: 559, Char: 309815376>
Token<Symbol : "$", Line: 559, Char: 309815376>
Token<Identifier : "phi", Line: 559, Char: 0>
Token<Symbol : "\", Line: 559, Char: 309815376>
Token<Symbol : ")", Line: 559, Char: 309815376>
Token<Symbol : ";", Line: 559, Char: 309815376>
Token<Keyword : "step", Line: 560, Char: 0>
Token<Identifier : "WF_biconditional", Line: 560, Char: 0>
Token<Symbol : "(", Line: 560, Char: 309815376>
Token<Symbol : "\", Line: 560, Char: 309815376>
Token<Identifier : "exists", Line: 560, Char: 0>
Token<Symbol : "$", Line: 560, Char: 309815376>
Token<Identifier : "x", Line: 560, Char: 0>
Token<Symbol : "$", Line: 560, Char: 309815376>
Token<Identifier : "phi", Line: 560, Char: 0>
Token<Symbol : "\", Line: 560, Char: 309815376>
Token<Symbol : ",", Line: 560, Char: 309815376>
Token<Symbol : "\", Line: 560, Char: 309815376>
Token<Identifier : "not", Line: 560, Char: 0>
Token<Identifier : "any", Line: 560, Char: 0>
Token<Symbol : "$", Line: 560, Char: 309815376>
Token<Identifier : "x", Line: 560, Char: 0>
Token<Identifier : "not", Line: 560, Char: 0>
Token<Symbol : "$", Line: 560, Char: 309815376>
Token<Identifier : "phi", Line: 560, Char: 0>
Token<Symbol : "\", Line: 560, Char: 309815376>
Token<Symbol : ")", Line: 560, Char: 309815376>
Token<Symbol : ";", Line: 560, Char: 309815376>
Token<Symbol : "}", Line: 561, Char: 309815376>
Token<Symbol : "}", Line: 562, Char: 309815376>
Token<Keyword : "namespace", Line: 569, Char: 0>
Token<Identifier : "zfc", Line: 570, Char: 0>
Token<Symbol : "{", Line: 571, Char: 309815376>
Token<Keyword : "import", Line: 572, Char: 0>
Token<Identifier : "prop", Line: 572, Char: 0>
Token<Symbol : ",", Line: 572, Char: 309815376>
Token<Identifier : "pred", Line: 572, Char: 0>
Token<Symbol : ";", Line: 572, Char: 309815376>
Token<Keyword : "axiom", Line: 574, Char: 0>
Token<Identifier : "WF_membership", Line: 575, Char: 0>
Token<Symbol : "(", Line: 575, Char: 309815376>
Token<Identifier : "x", Line: 575, Char: 0>
Token<Symbol : ",", Line: 575, Char: 309815376>
Token<Identifier : "y", Line: 575, Char: 0>
Token<Symbol : ")", Line: 575, Char: 309815376>
Token<Symbol : "{", Line: 576, Char: 309815376>
Token<Keyword : "assume", Line: 577, Char: 0>
Token<Identifier : "is_term", Line: 577, Char: 0>
Token<Symbol : "(", Line: 577, Char: 309815376>
Token<Symbol : "\", Line: 577, Char: 309815376>
Token<Symbol : "$", Line: 577, Char: 309815376>
Token<Identifier : "x", Line: 577, Char: 0>
Token<Symbol : "\", Line: 577, Char: 309815376>
Token<Symbol : ")", Line: 577, Char: 309815376>
Token<Symbol : ";", Line: 577, Char: 309815376>
Token<Keyword : "assume", Line: 578, Char: 0>
Token<Identifier : "is_term", Line: 578, Char: 0>
Token<Symbol : "(", Line: 578, Char: 309815376>
Token<Symbol : "\", Line: 578, Char: 309815376>
Token<Symbol : "$", Line: 578, Char: 309815376>
Token<Identifier : "y", Line: 578, Char: 0>
Token<Symbol : "\", Line: 578, Char: 309815376>
Token<Symbol : ")", Line: 578, Char: 309815376>
Token<Symbol : ";", Line: 578, Char: 309815376>
Token<Keyword : "infer", Line: 580, Char: 0>
Token<Identifier : "is_formula", Line: 580, Char: 0>
Token<Symbol : "(", Line: 580, Char: 309815376>
Token<Symbol : "\", Line: 580, Char: 309815376>
Token<Symbol : "$", Line: 580, Char: 309815376>
Token<Identifier : "x", Line: 580, Char: 0>
Token<Identifier : "in", Line: 580, Char: 0>
Token<Symbol : "$", Line: 580, Char: 309815376>
Token<Identifier : "y", Line: 580, Char: 0>
Token<Symbol : "\", Line: 580, Char: 309815376>
Token<Symbol : ")", Line: 580, Char: 309815376>
Token<Symbol : ";", Line: 580, Char: 309815376>
Token<Symbol : "}", Line: 581, Char: 309815376>
Token<Keyword : "axiom", Line: 583, Char: 0>
Token<Identifier : "A_extensionality", Line: 584, Char: 0>
Token<Symbol : "(", Line: 584, Char: 309815376>
Token<Identifier : "x", Line: 584, Char: 0>
Token<Symbol : ",", Line: 584, Char: 309815376>
Token<Identifier : "y", Line: 584, Char: 0>
Token<Symbol : ",", Line: 584, Char: 309815376>
Token<Identifier : "z", Line: 584, Char: 0>
Token<Symbol : ")", Line: 584, Char: 309815376>
Token<Symbol : "{", Line: 585, Char: 309815376>
Token<Keyword : "assume", Line: 586, Char: 0>
Token<Identifier : "is_variable", Line: 586, Char: 0>
Token<Symbol : "(", Line: 586, Char: 309815376>
Token<Symbol : "\", Line: 586, Char: 309815376>
Token<Symbol : "$", Line: 586, Char: 309815376>
Token<Identifier : "x", Line: 586, Char: 0>
Token<Symbol : "\", Line: 586, Char: 309815376>
Token<Symbol : ")", Line: 586, Char: 309815376>
Token<Symbol : ";", Line: 586, Char: 309815376>
Token<Keyword : "assume", Line: 587, Char: 0>
Token<Identifier : "is_variable", Line: 587, Char: 0>
Token<Symbol : "(", Line: 587, Char: 309815376>
Token<Symbol : "\", Line: 587, Char: 309815376>
Token<Symbol : "$", Line: 587, Char: 309815376>
Token<Identifier : "y", Line: 587, Char: 0>
Token<Symbol : "\", Line: 587, Char: 309815376>
Token<Symbol : ")", Line: 587, Char: 309815376>
Token<Symbol : ";", Line: 587, Char: 309815376>
Token<Keyword : "assume", Line: 588, Char: 0>
Token<Identifier : "is_variable", Line: 588, Char: 0>
Token<Symbol : "(", Line: 588, Char: 309815376>
Token<Symbol : "\", Line: 588, Char: 309815376>
Token<Symbol : "$", Line: 588, Char: 309815376>
Token<Identifier : "z", Line: 588, Char: 0>
Token<Symbol : "\", Line: 588, Char: 309815376>
Token<Symbol : ")", Line: 588, Char: 309815376>
Token<Symbol : ";", Line: 588, Char: 309815376>
Token<Keyword : "infer", Line: 590, Char: 0>
Token<Identifier : "has_proof", Line: 590, Char: 0>
Token<Symbol : "(", Line: 590, Char: 309815376>
Token<Symbol : "\", Line: 590, Char: 309815376>
Token<Identifier : "any", Line: 590, Char: 0>
Token<Symbol : "$", Line: 590, Char: 309815376>
Token<Identifier : "x", Line: 590, Char: 0>
Token<Identifier : "any", Line: 590, Char: 0>
Token<Symbol : "$", Line: 590, Char: 309815376>
Token<Identifier : "y", Line: 590, Char: 0>
Token<Symbol : "(", Line: 591, Char: 309815376>
Token<Identifier : "any", Line: 591, Char: 0>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "z", Line: 591, Char: 0>
Token<Symbol : "(", Line: 591, Char: 309815376>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "z", Line: 591, Char: 0>
Token<Identifier : "in", Line: 591, Char: 0>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "x", Line: 591, Char: 0>
Token<Identifier : "iff", Line: 591, Char: 0>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "z", Line: 591, Char: 0>
Token<Identifier : "in", Line: 591, Char: 0>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "y", Line: 591, Char: 0>
Token<Symbol : ")", Line: 591, Char: 309815376>
Token<Identifier : "implies", Line: 591, Char: 0>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "x", Line: 591, Char: 0>
Token<Symbol : "=", Line: 591, Char: 309815376>
Token<Symbol : "$", Line: 591, Char: 309815376>
Token<Identifier : "y", Line: 591, Char: 0>
Token<Symbol : ")", Line: 591, Char: 309815376>
Token<Symbol : "\", Line: 591, Char: 309815376>
Token<Symbol : ")", Line: 591, Char: 309815376>
Token<Symbol : ";", Line: 591, Char: 309815376>
Token<Symbol : "}", Line: 592, Char: 309815376>
Token<Keyword : "axiom", Line: 594, Char: 0>
Token<Identifier : "WF_subset", Line: 595, Char: 0>
Token<Symbol : "(", Line: 595, Char: 309815376>
Token<Identifier : "x", Line: 595, Char: 0>
Token<Symbol : ",", Line: 595, Char: 309815376>
Token<Identifier : "y", Line: 595, Char: 0>
Token<Symbol : ")", Line: 595, Char: 309815376>
Token<Symbol : "{", Line: 596, Char: 309815376>
Token<Keyword : "assume", Line: 597, Char: 0>
Token<Identifier : "is_term", Line: 597, Char: 0>
Token<Symbol : "(", Line: 597, Char: 309815376>
Token<Symbol : "\", Line: 597, Char: 309815376>
Token<Symbol : "$", Line: 597, Char: 309815376>
Token<Identifier : "x", Line: 597, Char: 0>
Token<Symbol : "\", Line: 597, Char: 309815376>
Token<Symbol : ")", Line: 597, Char: 309815376>
Token<Symbol : ";", Line: 597, Char: 309815376>
Token<Keyword : "assume", Line: 598, Char: 0>
Token<Identifier : "is_term", Line: 598, Char: 0>
Token<Symbol : "(", Line: 598, Char: 309815376>
Token<Symbol : "\", Line: 598, Char: 309815376>
Token<Symbol : "$", Line: 598, Char: 309815376>
Token<Identifier : "y", Line: 598, Char: 0>
Token<Symbol : "\", Line: 598, Char: 309815376>
Token<Symbol : ")", Line: 598, Char: 309815376>
Token<Symbol : ";", Line: 598, Char: 309815376>
Token<Keyword : "infer", Line: 600, Char: 0>
Token<Identifier : "is_formula", Line: 600, Char: 0>
Token<Symbol : "(", Line: 600, Char: 309815376>
Token<Symbol : "\", Line: 600, Char: 309815376>
Token<Symbol : "$", Line: 600, Char: 309815376>
Token<Identifier : "x", Line: 600, Char: 0>
Token<Identifier : "subset", Line: 600, Char: 0>
Token<Symbol : "$", Line: 600, Char: 309815376>
Token<Identifier : "y", Line: 600, Char: 0>
Token<Symbol : "\", Line: 600, Char: 309815376>
Token<Symbol : ")", Line: 600, Char: 309815376>
Token<Symbol : ";", Line: 600, Char: 309815376>
Token<Symbol : "}", Line: 601, Char: 309815376>
Token<Keyword : "axiom", Line: 603, Char: 0>
Token<Identifier : "D_subset", Line: 604, Char: 0>
Token<Symbol : "(", Line: 604, Char: 309815376>
Token<Identifier : "x", Line: 604, Char: 0>
Token<Symbol : ",", Line: 604, Char: 309815376>
Token<Identifier : "y", Line: 604, Char: 0>
Token<Symbol : ",", Line: 604, Char: 309815376>
Token<Identifier : "z", Line: 604, Char: 0>
Token<Symbol : ")", Line: 604, Char: 309815376>
Token<Symbol : "{", Line: 605, Char: 309815376>
Token<Keyword : "assume", Line: 606, Char: 0>
Token<Identifier : "is_variable", Line: 606, Char: 0>
Token<Symbol : "(", Line: 606, Char: 309815376>
Token<Symbol : "\", Line: 606, Char: 309815376>
Token<Symbol : "$", Line: 606, Char: 309815376>
Token<Identifier : "x", Line: 606, Char: 0>
Token<Symbol : "\", Line: 606, Char: 309815376>
Token<Symbol : ")", Line: 606, Char: 309815376>
Token<Symbol : ";", Line: 606, Char: 309815376>
Token<Keyword : "assume", Line: 607, Char: 0>
Token<Identifier : "is_variable", Line: 607, Char: 0>
Token<Symbol : "(", Line: 607, Char: 309815376>
Token<Symbol : "\", Line: 607, Char: 309815376>
Token<Symbol : "$", Line: 607, Char: 309815376>
Token<Identifier : "y", Line: 607, Char: 0>
Token<Symbol : "\", Line: 607, Char: 309815376>
Token<Symbol : ")", Line: 607, Char: 309815376>
Token<Symbol : ";", Line: 607, Char: 309815376>
Token<Keyword : "assume", Line: 608, Char: 0>
Token<Identifier : "is_variable", Line: 608, Char: 0>
Token<Symbol : "(", Line: 608, Char: 309815376>
Token<Symbol : "\", Line: 608, Char: 309815376>
Token<Symbol : "$", Line: 608, Char: 309815376>
Token<Identifier : "z", Line: 608, Char: 0>
Token<Symbol : "\", Line: 608, Char: 309815376>
Token<Symbol : ")", Line: 608, Char: 309815376>
Token<Symbol : ";", Line: 608, Char: 309815376>
Token<Keyword : "infer", Line: 610, Char: 0>
Token<Identifier : "has_proof", Line: 610, Char: 0>
Token<Symbol : "(", Line: 610, Char: 309815376>
Token<Symbol : "\", Line: 610, Char: 309815376>
Token<Symbol : "(", Line: 610, Char: 309815376>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "x", Line: 610, Char: 0>
Token<Identifier : "subset", Line: 610, Char: 0>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "y", Line: 610, Char: 0>
Token<Identifier : "iff", Line: 610, Char: 0>
Token<Identifier : "any", Line: 610, Char: 0>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "z", Line: 610, Char: 0>
Token<Symbol : "(", Line: 610, Char: 309815376>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "z", Line: 610, Char: 0>
Token<Identifier : "in", Line: 610, Char: 0>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "x", Line: 610, Char: 0>
Token<Identifier : "implies", Line: 610, Char: 0>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "z", Line: 610, Char: 0>
Token<Identifier : "in", Line: 610, Char: 0>
Token<Symbol : "$", Line: 610, Char: 309815376>
Token<Identifier : "y", Line: 610, Char: 0>
Token<Symbol : ")", Line: 610, Char: 309815376>
Token<Symbol : ")", Line: 610, Char: 309815376>
Token<Symbol : "\", Line: 610, Char: 309815376>
